seed,family,job,arm,backend,mode,descriptor_index,chunk_ids,tokens,ready_skew_us,issue_skew_us,gpu_start_skew_us,ready_to_issue_us,issue_to_gpu_start_us,ready_to_gpu_start_us,gpu_comm_envelope_us,gpu_kernel_duration_us,router_overlap_us,router_overlap,rank_issues_before_final_router
13142,all_to_one_like,2,NCCL-P,nccl,P,3,3,512,592.247,11921.908,12078.61,136790.9875,154.188,136945.1755,12081.616,81.841,0.0,False,0
13142,all_to_one_like,2,NCCL-P,nccl,P,4,4,512,532.331,11907.971,12063.272,179986.06199999998,156.7985,180142.8605,12075.114,82.64200000000001,0.0,False,0
13142,all_to_one_like,2,NCCL-P,nccl,P,5,5,512,561.888,11891.564,12029.322,221689.903,162.389,221852.29200000002,12032.328,78.796,0.0,False,0
13142,all_to_one_like,2,NCCL-P,nccl,P,6,6+7,1024,422.828,23897.248,24393.092,272576.51,323.878,272900.38800000004,24396.082,80.825,0.0,False,0
13142,all_to_one_like,2,MSCCLPP-D,mscclpp,D,0,0,512,1564.114,2005.362,1800.518,126040.636,1099.298,127139.93400000001,5197.737,1708.336,0.0,False,0
13142,all_to_one_like,2,MSCCLPP-D,mscclpp,D,1,1,512,1755.596,1807.201,4048.8,125060.0955,2047.9875,127108.083,7268.269,1618.43,0.0,False,0
13142,all_to_one_like,2,MSCCLPP-D,mscclpp,D,2,2,512,1738.518,4058.421,6164.393,127483.3285,1942.147,129425.4755,8787.878,1366.008,0.0,False,0
13142,all_to_one_like,2,MSCCLPP-D,mscclpp,D,3,3,512,1735.522,6218.365,7751.596,129814.30350000001,1624.9045,131439.20799999998,10979.237,1666.5545,0.0,False,0
13142,all_to_one_like,2,MSCCLPP-D,mscclpp,D,4,4,512,1739.451,7773.43,9936.815,131827.4215,1933.1554999999998,133760.577,11692.987,914.953,0.0,False,0
13142,all_to_one_like,2,MSCCLPP-D,mscclpp,D,5,5,512,1801.663,9930.103,10690.487,133640.162,1203.589,134843.751,13716.409,1545.7345,0.0,False,0
13142,all_to_one_like,2,MSCCLPP-D,mscclpp,D,6,6+7,1024,1796.065,10753.559,11796.394,135234.239,1916.2554999999998,137150.4945,19680.175,3976.1955,0.0,False,0
13142,all_to_one_like,2,MSCCLPP-P,mscclpp,P,0,0,512,1252.164,1414.045,1362.013,16620.3145,942.505,17562.819499999998,3250.279,953.344,0.0,False,0
13142,all_to_one_like,2,MSCCLPP-P,mscclpp,P,1,1,512,1260.218,1378.899,1330.279,31088.9435,914.0440000000001,32002.9875,3741.802,1213.957,0.0,False,0
13142,all_to_one_like,2,MSCCLPP-P,mscclpp,P,2,2,512,1273.357,1436.857,1377.388,47779.563,892.1095,48671.6725,3944.544,1291.2575,0.0,False,0
13142,all_to_one_like,2,MSCCLPP-P,mscclpp,P,3,3,512,1296.658,1629.294,1596.513,64491.319,909.5074999999999,65400.826499999996,4029.544,1224.703,0.0,False,0
13142,all_to_one_like,2,MSCCLPP-P,mscclpp,P,4,4,512,1300.716,1785.807,1759.341,81289.38949999999,884.2139999999999,82173.6035,4409.45,1332.734,0.0,False,0
13142,all_to_one_like,2,MSCCLPP-P,mscclpp,P,5,5,512,1332.079,2396.008,2347.122,97852.8055,882.096,98734.9015,4648.06,1158.1565,0.0,False,0
13142,all_to_one_like,2,MSCCLPP-P,mscclpp,P,6,6+7,1024,1224.239,2090.12,2057.096,132315.3905,1585.1660000000002,133900.5565,6838.266,3451.9064999999996,0.0,False,0
13142,balanced,0,NCCL-D,nccl,D,0,0,512,2.084,152.513,230.222,129623.29149999999,167.7705,129791.062,251.92,64.675,0.0,False,0
13142,balanced,0,NCCL-D,nccl,D,1,1,512,8.746,110.949,220.868,140855.1595,192.4235,141047.58299999998,223.874,30.471,0.0,False,0
13142,balanced,0,NCCL-D,nccl,D,2,2,512,2.702,114.237,303.82,154800.1615,156.0795,154956.24099999998,307.224,63.858,0.0,False,0
13142,balanced,0,NCCL-D,nccl,D,3,3,512,53.947,72.877,74.476,168197.37699999998,250.54250000000002,168447.91950000002,77.498,3.2279999999999998,0.0,False,0
13142,balanced,0,NCCL-D,nccl,D,4,4,512,58.44,118.936,307.346,181805.729,155.656,181961.385,310.414,63.981,0.0,False,0
13142,balanced,0,NCCL-D,nccl,D,5,5,512,40.519,110.965,304.684,195399.394,156.5855,195555.97950000002,307.812,67.06200000000001,0.0,False,0
13142,balanced,0,NCCL-D,nccl,D,6,6+7,1024,112.995,102.456,213.458,208219.96649999998,532.8530000000001,208752.81949999998,216.572,3.0599999999999996,0.0,False,0
13142,balanced,0,NCCL-P,nccl,P,0,0,512,2.277,139.633,150.998,44492.8,106.5325,44599.332500000004,334.898,184.99,0.0,False,0
13142,balanced,0,NCCL-P,nccl,P,1,1,512,173.174,1655.391,1668.456,74646.5215,234.1745,74880.696,1671.4,9.482999999999999,0.0,False,0
13142,balanced,0,NCCL-P,nccl,P,2,2,512,129.127,587.451,584.902,107909.43100000001,243.3865,108152.8175,587.878,3.037,0.0,False,0
13142,balanced,0,NCCL-P,nccl,P,3,3,512,116.108,2211.089,2232.622,140569.9645,232.26350000000002,140802.228,2235.644,3.0679999999999996,0.0,False,0
13142,balanced,0,NCCL-P,nccl,P,4,4,512,119.836,441.246,442.518,173074.56199999998,244.333,173318.89500000002,445.632,3.0679999999999996,0.0,False,0
13142,balanced,0,NCCL-P,nccl,P,5,5,512,93.334,446.244,449.506,204610.47100000002,246.28,204856.751,452.59,3.053,0.0,False,0
13142,balanced,0,NCCL-P,nccl,P,6,6+7,1024,86.365,285.835,284.594,256225.72100000002,578.4395,256804.1605,287.616,3.2359999999999998,0.0,False,0
13142,balanced,0,MSCCLPP-D,mscclpp,D,0,0,512,43.312,485.896,473.175,129499.014,1739.5415,131238.5555,1448.018,1196.625,0.0,False,0
13142,balanced,0,MSCCLPP-D,mscclpp,D,1,1,512,72.867,287.76,119.737,129518.37849999999,1584.6675,131103.046,689.141,598.0,0.0,False,0
13142,balanced,0,MSCCLPP-D,mscclpp,D,2,2,512,80.853,5.946,47.018,131431.3135,1353.4940000000001,132784.8075,855.031,812.031,0.0,False,0
13142,balanced,0,MSCCLPP-D,mscclpp,D,3,3,512,53.278,40.328,5.049,133082.587,1452.2465,134534.8335,843.781,760.328,0.0,False,0
13142,balanced,0,MSCCLPP-D,mscclpp,D,4,4,512,48.434,52.512,118.857,134779.174,1425.4985000000001,136204.6725,1047.623,733.1800000000001,0.0,False,0
13142,balanced,0,MSCCLPP-D,mscclpp,D,5,5,512,41.026,177.421,361.545,136492.52850000001,1467.3539999999998,137959.8825,795.717,594.4300000000001,0.0,False,0
13142,balanced,0,MSCCLPP-D,mscclpp,D,6,6+7,1024,55.885,173.113,48.201,138321.142,2259.6859999999997,140580.828,2048.06,1995.7575,0.0,False,0
13142,balanced,0,MSCCLPP-P,mscclpp,P,0,0,512,158.667,2.728,65.88,17396.641499999998,1475.588,18872.2295,905.219,869.8945000000001,0.0,False,0
13142,balanced,0,MSCCLPP-P,mscclpp,P,1,1,512,105.524,133.641,237.918,32992.45849999999,1434.2395000000001,34426.698000000004,1402.89,1016.836,0.0,False,0
13142,balanced,0,MSCCLPP-P,mscclpp,P,2,2,512,132.312,216.847,292.184,50849.4775,1454.2375,52303.715,1407.333,1260.0394999999999,0.0,False,0
13142,balanced,0,MSCCLPP-P,mscclpp,P,3,3,512,197.716,373.147,397.653,68667.77549999999,1441.3000000000002,70109.0755,1440.091,1115.141,0.0,False,0
13142,balanced,0,MSCCLPP-P,mscclpp,P,4,4,512,153.022,378.167,457.06,86514.61850000001,1441.9295,87956.54800000001,1543.529,1309.7035,0.0,False,0
13142,balanced,0,MSCCLPP-P,mscclpp,P,5,5,512,149.098,322.468,396.638,104385.546,1476.098,105861.644,902.157,701.4535000000001,0.0,False,0
13142,balanced,0,MSCCLPP-P,mscclpp,P,6,6+7,1024,212.768,443.448,487.762,138352.45,2463.974,140816.424,3867.64,3239.4215,0.0,False,0
13142,balanced,1,NCCL-D,nccl,D,0,0,512,88.818,156.693,197.096,130543.4685,186.74450000000002,130730.21299999999,223.938,49.355,0.0,False,0
13142,balanced,1,NCCL-D,nccl,D,1,1,512,36.066,105.654,115.358,141690.978,243.027,141934.005,118.652,3.2110000000000003,0.0,False,0
13142,balanced,1,NCCL-D,nccl,D,2,2,512,40.162,114.879,302.614,155876.0945,156.4795,156032.574,305.848,65.78800000000001,0.0,False,0
13142,balanced,1,NCCL-D,nccl,D,3,3,512,64.93,110.129,245.116,169253.1385,183.7825,169436.92099999997,248.108,52.407000000000004,0.0,False,0
13142,balanced,1,NCCL-D,nccl,D,4,4,512,85.882,118.035,308.792,182797.1575,157.7545,182954.912,311.904,65.544,0.0,False,0
13142,balanced,1,NCCL-D,nccl,D,5,5,512,89.384,116.036,300.628,198574.292,160.42700000000002,198734.71899999998,303.696,67.58200000000001,0.0,False,0
13142,balanced,1,NCCL-D,nccl,D,6,6+7,1024,54.655,99.31,216.064,211667.1105,531.2429999999999,212198.3535,219.254,3.098,0.0,False,0
13142,balanced,1,NCCL-P,nccl,P,0,0,512,103.476,16.259,9.624,17338.3335,220.1905,17558.523999999998,21.208,10.559999999999999,0.0,False,0
13142,balanced,1,NCCL-P,nccl,P,1,1,512,51.368,71.004,75.432,44865.825,230.65800000000002,45096.483,78.536,3.057,0.0,False,0
13142,balanced,1,NCCL-P,nccl,P,2,2,512,56.86,4199.253,4203.08,76282.6545,233.5905,76516.245,4206.536,3.2960000000000003,0.0,False,0
13142,balanced,1,NCCL-P,nccl,P,3,3,512,154.445,497.724,493.562,108040.5495,234.86700000000002,108275.41649999999,496.598,3.0709999999999997,0.0,False,0
13142,balanced,1,NCCL-P,nccl,P,4,4,512,91.182,3876.239,3882.21,139819.1265,234.6335,140053.76,3885.306,3.036,0.0,False,0
13142,balanced,1,NCCL-P,nccl,P,5,5,512,88.782,4163.966,4165.276,173264.064,235.707,173499.771,4168.388,3.044,0.0,False,0
13142,balanced,1,NCCL-P,nccl,P,6,6+7,1024,138.418,3029.544,3031.686,222177.585,564.5640000000001,222742.149,3034.798,3.059,0.0,False,0
13142,balanced,1,MSCCLPP-D,mscclpp,D,0,0,512,2547.657,5380.08,5488.923,131039.45249999998,1636.1035000000002,132675.556,7173.407,1376.8745,0.0,False,0
13142,balanced,1,MSCCLPP-D,mscclpp,D,1,1,512,2618.135,5419.312,5905.47,130587.4775,1825.779,132413.25650000002,6597.689,717.3130000000001,0.0,False,0
13142,balanced,1,MSCCLPP-D,mscclpp,D,2,2,512,2614.739,5831.236,5877.813,132714.4805,1394.0794999999998,134108.56,7292.985,1367.039,0.0,False,0
13142,balanced,1,MSCCLPP-D,mscclpp,D,3,3,512,2541.883,5814.596,5965.876,134351.4015,1693.239,136044.64049999998,8435.751,1682.4215,0.0,False,0
13142,balanced,1,MSCCLPP-D,mscclpp,D,4,4,512,2620.34,5913.333,7234.61,136303.0475,2190.6255,138493.673,8063.032,723.4535000000001,0.0,False,0
13142,balanced,1,MSCCLPP-D,mscclpp,D,5,5,512,2628.269,7170.646,7376.954,138797.71850000002,1422.979,140220.6975,8160.329,884.2265,0.0,False,0
13142,balanced,1,MSCCLPP-D,mscclpp,D,6,6+7,1024,2218.122,7272.741,7288.892,140924.9175,2275.9705,143200.88799999998,10152.001,2377.2185,0.0,False,0
13142,balanced,1,MSCCLPP-P,mscclpp,P,0,0,512,544.709,571.983,638.007,17433.273999999998,1494.0549999999998,18927.328999999998,1480.757,1082.8825000000002,0.0,False,0
13142,balanced,1,MSCCLPP-P,mscclpp,P,1,1,512,526.999,439.749,513.062,33185.29,1453.4845,34638.7745,1527.843,1006.609,0.0,False,0
13142,balanced,1,MSCCLPP-P,mscclpp,P,2,2,512,528.216,180.933,232.492,51180.6115,1475.3415,52655.953,1449.985,1329.6605,0.0,False,0
13142,balanced,1,MSCCLPP-P,mscclpp,P,3,3,512,473.707,74.753,142.375,69166.532,1444.138,70610.67,874.546,597.5070000000001,0.0,False,0
13142,balanced,1,MSCCLPP-P,mscclpp,P,4,4,512,538.53,96.395,27.609,87180.6845,1460.526,88641.2105,849.922,834.047,0.0,False,0
13142,balanced,1,MSCCLPP-P,mscclpp,P,5,5,512,526.76,52.382,48.188,105280.294,1451.212,106731.506,830.516,804.3515,0.0,False,0
13142,balanced,1,MSCCLPP-P,mscclpp,P,6,6+7,1024,533.725,195.828,215.093,139298.6925,2451.8605,141750.553,2831.406,2105.8515,0.0,False,0
13142,balanced,2,NCCL-D,nccl,D,0,0,512,488.31,176.469,304.612,130877.6325,143.34050000000002,131020.973,349.0,104.19500000000001,0.0,False,0
13142,balanced,2,NCCL-D,nccl,D,1,1,512,458.935,125.884,310.626,142443.5655,155.143,142598.7085,313.632,68.459,0.0,False,0
13142,balanced,2,NCCL-D,nccl,D,2,2,512,461.076,57.268,56.47,155885.10700000002,250.285,156135.392,59.706,3.265,0.0,False,0
13142,balanced,2,NCCL-D,nccl,D,3,3,512,464.902,118.608,309.05,170080.01799999998,156.422,170236.44,312.162,66.612,0.0,False,0
13142,balanced,2,NCCL-D,nccl,D,4,4,512,455.781,120.843,313.31,184097.197,156.1735,184253.37050000002,316.316,68.749,0.0,False,0
13142,balanced,2,NCCL-D,nccl,D,5,5,512,459.605,119.031,310.058,197668.61099999998,155.8725,197824.4835,313.096,64.827,0.0,False,0
13142,balanced,2,NCCL-D,nccl,D,6,6+7,1024,491.48,7.969,7.234,210267.9285,589.0654999999999,210856.994,10.24,3.0519999999999996,0.0,False,0
13142,balanced,2,NCCL-P,nccl,P,0,0,512,94.247,64.598,67.192,17221.343500000003,224.106,17445.4495,70.296,7.215999999999999,0.0,False,0
13142,balanced,2,NCCL-P,nccl,P,1,1,512,105.33,759.02,757.194,44669.132,232.659,44901.791,760.204,3.1529999999999996,0.0,False,0
13142,balanced,2,NCCL-P,nccl,P,2,2,512,100.32,161.959,158.858,74677.7855,233.3345,74911.12,161.864,3.056,0.0,False,0
13142,balanced,2,NCCL-P,nccl,P,3,3,512,96.761,1417.299,1419.704,104483.236,235.65050000000002,104718.8865,1422.908,3.09,0.0,False,0
13142,balanced,2,NCCL-P,nccl,P,4,4,512,94.621,1296.424,1293.668,134937.4265,236.93599999999998,135174.3625,1296.69,3.227,0.0,False,0
13142,balanced,2,NCCL-P,nccl,P,5,5,512,97.328,254.797,248.9,165148.0665,237.6135,165385.68,251.906,3.0519999999999996,0.0,False,0
13142,balanced,2,NCCL-P,nccl,P,6,6+7,1024,89.14,366.983,374.372,210056.4295,563.5345,210619.964,377.378,3.051,0.0,False,0
13142,balanced,2,MSCCLPP-D,mscclpp,D,0,0,512,3.236,6328.22,6337.428,135731.632,1700.649,137432.28100000002,7333.413,976.711,0.0,False,0
13142,balanced,2,MSCCLPP-D,mscclpp,D,1,1,512,21.525,6542.58,6534.694,135521.0085,1607.085,137128.09350000002,7489.069,696.328,0.0,False,0
13142,balanced,2,MSCCLPP-D,mscclpp,D,2,2,512,33.831,6699.115,6908.46,137493.421,1486.3705,138979.7915,7613.991,882.6875,0.0,False,0
13142,balanced,2,MSCCLPP-D,mscclpp,D,3,3,512,41.541,7092.941,6985.241,139355.994,1499.635,140855.62900000002,8738.335,1428.9925,0.0,False,0
13142,balanced,2,MSCCLPP-D,mscclpp,D,4,4,512,41.695,7164.575,7539.226,141156.83500000002,1800.3865,142957.22149999999,8883.741,1487.3595,0.0,False,0
13142,balanced,2,MSCCLPP-D,mscclpp,D,5,5,512,43.625,7718.085,7504.429,143321.52000000002,1886.46,145207.98,8675.882,875.5155,0.0,False,0
13142,balanced,2,MSCCLPP-D,mscclpp,D,6,6+7,1024,27.68,7402.753,7238.179,145602.3855,2268.6620000000003,147871.0475,10369.569,2966.0155,0.0,False,0
13142,balanced,2,MSCCLPP-P,mscclpp,P,0,0,512,27.126,23.791,57.146,17556.9945,1511.1255,19068.120000000003,1059.638,883.9335,0.0,False,0
13142,balanced,2,MSCCLPP-P,mscclpp,P,1,1,512,72.977,29.634,67.95,33245.8915,1455.5700000000002,34701.4615,715.773,650.7495,0.0,False,0
13142,balanced,2,MSCCLPP-P,mscclpp,P,2,2,512,87.877,92.747,256.372,51185.81,1498.9105,52684.720499999996,1841.505,1291.7655,0.0,False,0
13142,balanced,2,MSCCLPP-P,mscclpp,P,3,3,512,96.709,14.2,100.731,69261.1815,1433.8405,70695.022,1014.781,867.8435,0.0,False,0
13142,balanced,2,MSCCLPP-P,mscclpp,P,4,4,512,94.289,94.702,23.175,87289.9835,1463.3715,88753.35500000001,879.61,718.844,0.0,False,0
13142,balanced,2,MSCCLPP-P,mscclpp,P,5,5,512,91.298,196.105,160.409,105290.9375,1468.47,106759.4075,1041.406,881.1485,0.0,False,0
13142,balanced,2,MSCCLPP-P,mscclpp,P,6,6+7,1024,110.664,220.044,105.097,139597.71000000002,2480.4485,142078.1585,3180.547,2754.047,0.0,False,0
13142,multiple_progressive_shards,0,NCCL-D,nccl,D,0,0,128,981.52,301.543,309.112,131491.16749999998,84.9675,131576.135,469.848,162.636,0.0,False,0
13142,multiple_progressive_shards,0,NCCL-D,nccl,D,1,1,256,924.203,91.393,96.804,134777.215,75.1275,134852.3425,229.86,131.012,0.0,False,0
13142,multiple_progressive_shards,0,NCCL-D,nccl,D,2,2,384,1000.401,132.965,234.204,142002.70799999998,111.7085,142114.4165,300.596,96.794,0.0,False,0
13142,multiple_progressive_shards,0,NCCL-D,nccl,D,3,3,512,952.625,119.582,304.002,152299.5785,154.751,152454.3295,306.81,67.24499999999999,0.0,False,0
13142,multiple_progressive_shards,0,NCCL-D,nccl,D,4,4,640,951.157,116.121,382.678,166192.821,200.2935,166393.1145,385.5,67.428,0.0,False,0
13142,multiple_progressive_shards,0,NCCL-D,nccl,D,5,5,768,949.186,48.479,49.35,182838.43550000002,416.3875,183254.82299999997,52.126,2.846,0.0,False,0
13142,multiple_progressive_shards,0,NCCL-D,nccl,D,6,6+7,1408,944.845,124.17,899.594,203341.46850000002,450.6,203792.0685,902.478,65.445,0.0,False,0
13142,multiple_progressive_shards,0,NCCL-P,nccl,P,0,0,128,1687.809,1851.267,1846.264,5731.105,78.98349999999999,5810.0885,2014.68,176.94400000000002,0.0,False,1
13142,multiple_progressive_shards,0,NCCL-P,nccl,P,1,1,256,965.048,133.771,129.256,18212.8785,77.98949999999999,18290.868000000002,263.304,144.06400000000002,0.0,False,0
13142,multiple_progressive_shards,0,NCCL-P,nccl,P,2,2,384,1539.773,2051.971,2049.878,37979.808000000005,163.2385,38143.0465,2102.648,51.472,0.0,False,0
13142,multiple_progressive_shards,0,NCCL-P,nccl,P,3,3,512,1561.675,1349.793,1353.9,65432.60400000001,244.02249999999998,65676.6265,1356.676,3.0359999999999996,0.0,False,0
13142,multiple_progressive_shards,0,NCCL-P,nccl,P,4,4,640,1534.664,1575.356,1581.286,100576.245,324.956,100901.201,1584.162,3.086,0.0,False,0
13142,multiple_progressive_shards,0,NCCL-P,nccl,P,5,5,768,1572.502,664.843,666.186,142711.73249999998,404.25350000000003,143115.98599999998,669.33,3.128,0.0,False,0
13142,multiple_progressive_shards,0,NCCL-P,nccl,P,6,6+7,1408,1571.075,3727.112,3730.558,209378.77049999998,803.192,210181.9625,3733.626,2.931,0.0,False,0
13142,multiple_progressive_shards,0,MSCCLPP-D,mscclpp,D,0,0,128,644.562,2052.113,1972.019,129512.5385,851.509,130364.0475,2202.769,238.25,0.0,False,0
13142,multiple_progressive_shards,0,MSCCLPP-D,mscclpp,D,1,1,256,584.514,2105.365,2005.129,129724.3075,842.856,130567.1635,2567.316,496.648,0.0,False,0
13142,multiple_progressive_shards,0,MSCCLPP-D,mscclpp,D,2,2,384,867.621,2132.293,2068.629,130293.516,870.174,131163.69,2750.613,1033.7265,0.0,False,0
13142,multiple_progressive_shards,0,MSCCLPP-D,mscclpp,D,3,3,512,658.447,2181.531,1885.317,131672.137,1187.547,132859.684,3244.176,1119.234,0.0,False,0
13142,multiple_progressive_shards,0,MSCCLPP-D,mscclpp,D,4,4,640,654.012,1950.334,2088.083,133602.97100000002,1249.6405,134852.6115,3612.817,1148.414,0.0,False,0
13142,multiple_progressive_shards,0,MSCCLPP-D,mscclpp,D,5,5,768,654.384,1998.195,2068.645,135681.6485,1348.0700000000002,137029.7185,3518.629,1281.5465,0.0,False,0
13142,multiple_progressive_shards,0,MSCCLPP-D,mscclpp,D,6,6+7,1408,654.616,1926.093,1773.723,138477.5855,1855.725,140333.31050000002,5746.832,4687.867,0.0,False,0
13142,multiple_progressive_shards,0,MSCCLPP-P,mscclpp,P,0,0,128,1164.254,1221.734,1147.011,5092.427,610.7964999999999,5703.2235,1381.503,201.7265,0.0,False,0
13142,multiple_progressive_shards,0,MSCCLPP-P,mscclpp,P,1,1,256,1078.285,1315.308,1285.253,13470.859499999999,774.0295,14244.889,1958.019,538.1134999999999,0.0,False,0
13142,multiple_progressive_shards,0,MSCCLPP-P,mscclpp,P,2,2,384,1086.219,1276.197,1271.941,25994.231,930.1030000000001,26924.334000000003,2378.886,969.2185,0.0,False,0
13142,multiple_progressive_shards,0,MSCCLPP-P,mscclpp,P,3,3,512,1105.031,1305.418,1282.183,43073.0435,1069.3004999999998,44142.344,2309.246,981.5005000000001,0.0,False,0
13142,multiple_progressive_shards,0,MSCCLPP-P,mscclpp,P,4,4,640,1103.779,1631.875,1583.245,65168.344,1235.3339999999998,66403.678,3174.542,1511.4295,0.0,False,0
13142,multiple_progressive_shards,0,MSCCLPP-P,mscclpp,P,5,5,768,1102.386,1686.691,1576.074,91487.23449999999,1403.7295,92890.964,2453.652,1040.9065,0.0,False,0
13142,multiple_progressive_shards,0,MSCCLPP-P,mscclpp,P,6,6+7,1408,1102.644,1943.33,1780.87,138583.903,2222.977,140806.88,5087.234,3729.414,0.0,False,0
13142,multiple_progressive_shards,1,NCCL-D,nccl,D,0,0,128,620.049,187.97,192.092,130876.6045,83.91,130960.51449999999,379.44,180.985,0.0,False,0
13142,multiple_progressive_shards,1,NCCL-D,nccl,D,1,1,256,613.09,123.223,132.844,134267.0945,74.1625,134341.25699999998,252.108,129.693,0.0,False,0
13142,multiple_progressive_shards,1,NCCL-D,nccl,D,2,2,384,637.827,112.413,203.98,141371.56,119.83250000000001,141491.39250000002,258.272,93.797,0.0,False,0
13142,multiple_progressive_shards,1,NCCL-D,nccl,D,3,3,512,631.544,117.051,303.208,151515.6495,157.3085,151672.95799999998,306.0,67.031,0.0,False,0
13142,multiple_progressive_shards,1,NCCL-D,nccl,D,4,4,640,632.525,113.618,377.41,165554.9755,200.95,165755.9255,380.386,69.74,0.0,False,0
13142,multiple_progressive_shards,1,NCCL-D,nccl,D,5,5,768,650.369,111.376,358.32,182320.2065,292.868,182613.0745,361.236,13.962,0.0,False,0
13142,multiple_progressive_shards,1,NCCL-D,nccl,D,6,6+7,1408,629.103,111.993,869.048,202650.40399999998,459.4935,203109.8975,871.946,58.631,0.0,False,0
13142,multiple_progressive_shards,1,NCCL-P,nccl,P,0,0,128,2.6,140.21,141.856,5576.205,65.189,5641.394,291.904,154.848,0.0,False,0
13142,multiple_progressive_shards,1,NCCL-P,nccl,P,1,1,256,28.411,374.138,374.592,17344.999499999998,67.568,17412.567499999997,508.16,132.512,0.0,False,0
13142,multiple_progressive_shards,1,NCCL-P,nccl,P,2,2,384,36.485,1415.673,1415.65,35833.907999999996,150.8265,35984.734500000006,1464.32,49.217,0.0,False,0
13142,multiple_progressive_shards,1,NCCL-P,nccl,P,3,3,512,7.604,712.193,716.51,62566.182499999995,233.0695,62799.252,719.296,2.832,0.0,False,0
13142,multiple_progressive_shards,1,NCCL-P,nccl,P,4,4,640,23.613,7910.278,7715.65,100676.0005,212.67,100888.67050000001,7883.648,85.39099999999999,0.0,False,0
13142,multiple_progressive_shards,1,NCCL-P,nccl,P,5,5,768,26.345,8193.724,8184.902,149653.9095,387.431,150041.3405,8187.818,2.854,0.0,False,0
13142,multiple_progressive_shards,1,NCCL-P,nccl,P,6,6+7,1408,27.254,7237.696,7238.69,220833.283,788.874,221622.157,7241.878,3.112,0.0,False,0
13142,multiple_progressive_shards,1,MSCCLPP-D,mscclpp,D,0,0,128,90.083,31.296,70.74,130087.28450000001,758.662,130845.94649999999,382.037,288.766,0.0,False,0
13142,multiple_progressive_shards,1,MSCCLPP-D,mscclpp,D,1,1,256,39.062,0.818,62.552,130146.20300000001,744.575,130890.77799999999,935.922,685.5545,0.0,False,0
13142,multiple_progressive_shards,1,MSCCLPP-D,mscclpp,D,2,2,384,9.869,65.617,158.651,130733.374,902.3589999999999,131635.733,1570.828,1396.742,0.0,False,0
13142,multiple_progressive_shards,1,MSCCLPP-D,mscclpp,D,3,3,512,15.872,260.244,105.536,132056.19400000002,1304.7289999999998,133360.923,1232.958,860.664,0.0,False,0
13142,multiple_progressive_shards,1,MSCCLPP-D,mscclpp,D,4,4,640,16.785,71.976,113.74,134135.54450000002,1126.995,135262.5395,1299.536,1060.351,0.0,False,0
13142,multiple_progressive_shards,1,MSCCLPP-D,mscclpp,D,5,5,768,19.681,255.944,414.817,136084.1385,1237.8564999999999,137321.995,1658.89,1407.4920000000002,0.0,False,0
13142,multiple_progressive_shards,1,MSCCLPP-D,mscclpp,D,6,6+7,1408,17.028,496.293,563.302,138774.6555,1850.3805,140625.03600000002,5411.86,5029.898999999999,0.0,False,0
13142,multiple_progressive_shards,1,MSCCLPP-P,mscclpp,P,0,0,128,6.385,39.397,67.341,5091.082,599.102,5690.184,461.583,425.988,0.0,False,0
13142,multiple_progressive_shards,1,MSCCLPP-P,mscclpp,P,1,1,256,23.162,113.806,57.597,13609.349,764.7165,14374.0655,658.691,530.4375,0.0,False,0
13142,multiple_progressive_shards,1,MSCCLPP-P,mscclpp,P,2,2,384,14.079,238.834,239.87,26244.1865,927.678,27171.8645,1502.464,1267.711,0.0,False,0
13142,multiple_progressive_shards,1,MSCCLPP-P,mscclpp,P,3,3,512,52.744,394.155,362.753,43486.989499999996,1084.282,44571.2715,1397.765,1005.57,0.0,False,0
13142,multiple_progressive_shards,1,MSCCLPP-P,mscclpp,P,4,4,640,57.378,507.976,432.386,65811.929,1218.112,67030.041,1772.547,1177.086,0.0,False,0
13142,multiple_progressive_shards,1,MSCCLPP-P,mscclpp,P,5,5,768,63.174,494.849,556.292,91817.3635,1454.4904999999999,93271.85399999999,2638.859,2207.242,0.0,False,0
13142,multiple_progressive_shards,1,MSCCLPP-P,mscclpp,P,6,6+7,1408,68.048,1042.245,958.714,138713.1615,2216.6175,140929.77899999998,5813.496,5184.0005,0.0,False,0
13142,multiple_progressive_shards,2,NCCL-D,nccl,D,0,0,128,434.948,200.491,196.188,130862.07149999999,83.0035,130945.07500000001,350.454,158.492,0.0,False,0
13142,multiple_progressive_shards,2,NCCL-D,nccl,D,1,1,256,390.642,133.608,147.728,134230.811,69.82,134300.631,272.942,144.65300000000002,0.0,False,0
13142,multiple_progressive_shards,2,NCCL-D,nccl,D,2,2,384,392.883,96.383,189.234,140889.512,118.37450000000001,141007.88650000002,218.928,95.74199999999999,0.0,False,0
13142,multiple_progressive_shards,2,NCCL-D,nccl,D,3,3,512,400.289,125.732,308.952,151088.7955,155.18200000000002,151243.9775,311.836,70.30499999999999,0.0,False,0
13142,multiple_progressive_shards,2,NCCL-D,nccl,D,4,4,640,418.113,128.995,393.53,165191.441,197.9905,165389.4315,396.674,66.276,0.0,False,0
13142,multiple_progressive_shards,2,NCCL-D,nccl,D,5,5,768,444.015,126.793,479.514,182523.633,239.49650000000003,182763.12949999998,482.702,65.414,0.0,False,0
13142,multiple_progressive_shards,2,NCCL-D,nccl,D,6,6+7,1408,508.094,106.451,390.146,202596.5495,699.3675000000001,203295.91700000002,392.938,2.831,0.0,False,0
