seed,family,job,rank,mode,descriptor_index,trigger,chunk_ids,tokens,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,reveal_to_commit_us,packing_delay_us,post_pack_enqueue_delay_us,gpu_queue_delay_us,gpu_queue_clock_map_raw_us,adapter_issue_host_ns,adapter_issue_before_final_router,ready_to_gpu_start_us,bridge_publish_delay_us,state_binder_guard_us,frozen_cpu_packing_us,digest_bookkeeping_us,adapter_cpu_byte_pack_us,native_wrapper_to_launch_return_us,kernel_launch_api_us,put_kernel_duration_us,queue_previous_put_us,queue_future_router_us,queue_staging_us,queue_other_idle_us,native_put_issue_before_final_router,put_gpu_start_after_final_router,router_put_gpu_overlap,wrong_event_dependency,future_pack_dependency,event_reuse_hazard,put_blocked_by_previous_wait,put_blocked_by_previous_put,put_blocked_by_unresolved_event,pack_event_id,pack_event_producer_stream,comm_stream,comm_stream_sequence_number,preceding_operation,dependency_resolved_sync
13242,all_to_one_like,0,0,normal,1,1,1,512,10813358917628432,10813358920028520,10813358920365128,10813358920400254,10813358940358930,10813358940452907,10813358940533486,10813358953346789,10813358940624422,10813358953394746,10813358954697274,10813358954693949,10813358954703650,10813358954798164,10813358954806404,10813358954814458,10813358954811956,10813358954828339,N/A,10813359064537652,10813359064541745,10813358922523016,32981.661,1350.485,117.184,0.0,-2.502,10813358952703530,False,34446.828,35.126,20133.232,840.987,11181.106,585.814,16.294,8.054,16.383,0.0,0.0,0.0,0.0,False,True,False,0,0,0,0,0,0,140265549148944,0,137724944,2,previous_put_or_self_copy,False
13242,all_to_one_like,0,0,normal,2,2,2,512,10813358920400997,10813358920469768,10813358920665768,10813358920692611,10813358958593596,10813358958705515,10813358958785195,10813358971592705,10813358958872045,10813358971639352,10813358972940850,10813358972936505,10813358972945333,10813358973041163,10813358973049510,10813358973057738,10813358973055542,10813358973071933,N/A,10813359064544808,10813359064548917,10813358922523016,50926.937,1348.145,116.888,0.0,-2.196,10813358970944926,False,52389.774,26.843,38092.584,834.568,11184.507,594.505,16.575,8.228,16.391,0.0,0.0,0.0,0.0,False,True,False,0,0,0,0,0,0,140265549136848,0,137724944,3,previous_put_or_self_copy,False
13242,all_to_one_like,0,0,normal,3,3,3,512,10813358920693226,10813358920754792,10813358920942152,10813358920967045,10813358976835682,10813358976960674,10813358977038178,10813358989828656,10813358977120901,10813358989876794,10813358991188531,10813358991182594,10813358991191069,10813358991284798,10813358991292753,10813358991300559,10813358991299120,10813358991386167,N/A,10813359064550965,10813359064555058,10813358922523016,68886.504,1359.875,112.028,0.0,-1.439,10813358989199295,False,70356.968,24.893,56071.133,834.641,11194.236,577.371,15.761,7.806,87.047,0.0,0.0,0.0,0.0,False,True,False,0,0,0,0,0,0,140265549138304,0,137724944,4,previous_put_or_self_copy,False
13242,all_to_one_like,0,0,normal,4,4,4,512,10813358920967595,10813358921027400,10813358921210792,10813358921235275,10813358995178388,10813358995321661,10813358995399790,10813359008217121,10813358995488533,10813359008263742,10813359009561151,10813359009556654,10813359009564645,10813359009658833,10813359009666489,10813359009673693,10813359009672761,10813359009749558,N/A,10813359064558137,10813359064562230,10813358922523016,87006.329,1344.03,112.542,0.0,-0.932,10813359007572340,False,88461.969,24.483,74164.515,853.491,11178.728,590.846,14.86,7.204,76.797,0.0,0.0,0.0,0.0,False,True,False,0,0,0,0,0,0,140265549139424,0,137724944,5,previous_put_or_self_copy,False
13242,all_to_one_like,0,0,normal,5,5,5,512,10813358921235691,10813358921294504,10813358921475400,10813358921499583,10813359013469090,10813359013635253,10813359013715022,10813359026589512,10813359013798894,10813359026639413,10813359027970620,10813359027965763,10813359027974558,10813359028091121,10813359028099796,10813359028107666,10813359028105776,10813359028122167,N/A,10813359064564261,10813359064568370,10813358922523016,105114.112,1381.108,137.046,0.0,-1.89,10813359025874462,False,106630.376,24.183,92215.439,837.025,11189.697,660.828,16.545,7.87,16.391,0.0,0.0,0.0,0.0,False,True,False,0,0,0,0,0,0,140265549140544,0,137724944,6,previous_put_or_self_copy,False
13242,all_to_one_like,0,0,normal,6,7,6+7,1024,10813358922268144,10813358922337448,10813358922523016,10813358922547661,10813359035511980,10813359035854521,10813359035933774,10813359061940051,10813359036044152,10813359062000177,10813359064277566,10813359064273183,10813359064282983,10813359064389395,10813359064397246,10813359064405690,10813359064404526,10813359064527417,N/A,10813359064571433,10813359066903089,10813358922523016,139417.035,2337.515,128.124,0.0,-1.164,10813359060497884,False,141881.51,24.645,113386.113,1653.028,22744.838,1384.529,16.295,8.444,122.891,0.0,0.0,0.0,0.0,False,True,False,0,0,0,0,0,0,140265549142336,0,137724944,7,previous_put_or_self_copy,False
13242,zero_sized_pair,0,0,normal,0,0,0,512,10813360164613045,10813360164772400,10813360165223600,10813360165287430,10813360169586881,10813360169665898,10813360169767678,10813360182563641,10813360169863962,10813360182610823,10813360183921538,10813360183919465,10813360183929869,10813360183950592,10813360183959134,10813360183968448,10813360183966456,10813360186148604,N/A,10813360317932292,10813360317937401,10813360170232848,17340.041,1357.897,46.91,0.0,-1.992,10813360181895971,False,18742.856,63.83,4480.248,863.309,11104.553,614.62,17.856,9.314,2182.148,0.0,0.0,0.0,0.0,False,True,False,0,0,0,0,0,0,140264640451360,0,137724944,1,origin_event,False
13242,zero_sized_pair,0,0,normal,1,1,1,512,10813360165284932,10813360167704304,10813360168040048,10813360168077864,10813360187785453,10813360187878652,10813360187954820,10813360200761091,10813360188051553,10813360200808325,10813360202087301,10813360202083970,10813360202092707,10813360202111307,10813360202119929,10813360202128778,10813360202127096,10813360203756284,N/A,10813360317939448,10813360317944573,10813360170232848,32721.043,1326.21,41.477,0.0,-1.682,10813360200117364,False,34087.048,37.816,19876.956,830.611,11180.721,596.066,17.471,8.849,1629.188,0.0,0.0,0.0,0.0,False,True,False,0,0,0,0,0,0,140264640452480,0,137724944,2,previous_put_or_self_copy,False
13242,zero_sized_pair,0,0,normal,2,2,2,512,10813360168078422,10813360168145840,10813360168337136,10813360168365905,10813360205825454,10813360205933643,10813360206093507,10813360218957148,10813360206178688,10813360219004805,10813360220282759,10813360220279138,10813360220287143,10813360220305411,10813360220313273,10813360220321408,10813360220320495,10813360223391479,N/A,10813360317946621,10813360317950714,10813360170232848,50620.012,1325.611,38.649,0.0,-0.913,10813360218301358,False,51983.359,28.769,37727.602,827.708,11240.883,607.59,15.997,8.135,3070.984,0.0,0.0,0.0,0.0,False,True,False,0,0,0,0,0,0,140264640453600,0,137724944,3,previous_put_or_self_copy,False
13242,zero_sized_pair,0,0,normal,3,3,3,512,10813360168366562,10813360168429136,10813360168632208,10813360168660401,10813360224036801,10813360224161048,10813360224235090,10813360237049684,10813360224325055,10813360237097868,10813360238359434,10813360238355652,10813360238363775,10813360238380353,10813360238388437,10813360238396093,10813360238396151,10813360240637682,N/A,10813360317952761,10813360317957870,10813360170232848,68417.476,1309.75,36.659,0.058,0.058,10813360236403410,False,69763.943,28.193,55574.689,833.425,11193.782,599.907,15.74,7.656,2241.531,0.0,0.0,0.0,0.058,False,True,False,0,0,0,0,0,0,140264641659408,0,137724944,4,previous_put_or_self_copy,False
13242,zero_sized_pair,0,0,normal,4,4,4,512,10813360168660996,10813360168722352,10813360168906992,10813360168933063,10813360242225342,10813360242366951,10813360242441083,10813360255230915,10813360242529780,10813360255277952,10813360256550795,10813360256546931,10813360256554798,10813360256570560,10813360256578194,10813360256585679,10813360256585464,10813360258969339,N/A,10813360317959933,10813360317964026,10813360170232848,86323.923,1319.88,34.884,0.0,-0.215,10813360254573077,False,87678.472,26.071,73508.02,823.099,11167.437,610.371,15.119,7.485,2383.875,0.0,0.0,0.0,0.0,False,True,False,0,0,0,0,0,0,140264641660528,0,137724944,5,previous_put_or_self_copy,False
13242,zero_sized_pair,0,0,normal,5,5,5,512,10813360168933870,10813360168991152,10813360169174224,10813360169207143,10813360260362817,10813360260522809,10813360260597314,10813360273387950,10813360260679530,10813360273434508,10813360274679686,10813360274675485,10813360274683636,10813360274699231,10813360274707107,10813360274714709,10813360274714354,10813360277338870,N/A,10813360317966073,10813360317971198,10813360170232848,104213.726,1291.736,35.023,0.0,-0.355,10813360272739505,False,105540.13,32.919,91390.171,829.035,11181.838,604.544,15.478,7.602,2624.516,0.0,0.0,0.0,0.0,False,True,False,0,0,0,0,0,0,140264641661648,0,137724944,6,previous_put_or_self_copy,False
13242,zero_sized_pair,0,0,normal,6,7,6+7,1024,10813360169984693,10813360170049488,10813360170232848,10813360170258152,10813360282646157,10813360282989080,10813360283064241,10813360309024209,10813360283151646,10813360309084044,10813360311307142,10813360311301605,10813360311310794,10813360311328712,10813360311336795,10813360311345597,10813360311344886,10813360317930245,N/A,10813360317973246,10813360317977339,10813360170232848,138791.361,2282.933,38.455,0.0,-0.711,10813360307593048,False,141112.038,25.304,112806.089,1652.073,22735.693,1380.588,16.885,8.802,6585.359,0.0,0.0,0.0,0.0,False,True,False,0,0,0,0,0,0,140264641663440,0,137724944,7,previous_put_or_self_copy,False
13242,multiple_progressive_shards,0,0,normal,0,0,0,128,10813361459235027,10813361459399024,10813361459806544,10813361459864993,10813361461266859,10813361461354380,10813361461477857,10813361464903318,10813361461564783,10813361464947867,10813361465753753,10813361465751972,10813361465762929,10813361465917433,10813361465930068,10813361465947940,10813361465936372,10813361466239474,N/A,10813361618552279,10813361618557435,10813361463669872,5096.774,850.435,194.187,0.0,-11.568,10813361464713481,False,6129.828,58.449,1612.864,189.222,2907.276,132.262,30.507,17.872,303.102,0.0,0.0,0.0,0.0,False,True,False,0,0,0,0,0,0,140264641367184,0,137724944,1,origin_event,False
13242,multiple_progressive_shards,0,0,normal,1,1,1,256,10813361459861674,10813361460652688,10813361460967952,10813361460997724,10813361470192232,10813361470285955,10813361470402525,10813361476988121,10813361470477712,10813361477033118,10813361478011039,10813361478007630,10813361478015520,10813361478112565,10813361478121237,10813361478128819,10813361478128107,10813361478417904,N/A,10813361618559466,10813361618563591,10813361463669872,16020.169,1022.918,117.78,0.0,-0.712,10813361476638416,False,17160.155,29.772,9404.801,398.781,5713.36,299.343,16.254,7.582,289.797,0.0,0.0,0.0,0.0,False,True,False,0,0,0,0,0,0,140264641366624,0,137724944,2,previous_put_or_self_copy,False
13242,multiple_progressive_shards,0,0,normal,2,2,2,384,10813361460998070,10813361461072752,10813361462079408,10813361462106335,10813361481232060,10813361481345358,10813361481448729,10813361491296688,10813361481520331,10813361491341468,10813361492504722,10813361492501731,10813361492509383,10813361492609506,10813361492617366,10813361492624697,10813361492623857,10813361493814779,N/A,10813361618565623,10813361618570716,10813361463669872,29217.28,1208.034,119.975,0.0,-0.84,10813361490735220,False,30544.449,26.927,19342.394,622.225,8532.261,508.937,15.191,7.331,1190.922,0.0,0.0,0.0,0.0,False,True,False,0,0,0,0,0,0,140264641365840,0,137724944,3,previous_put_or_self_copy,False
13242,multiple_progressive_shards,0,0,normal,3,3,3,512,10813361462107064,10813361462175568,10813361462387088,10813361462409068,10813361496710360,10813361496822603,10813361496922463,10813361509962170,10813361496994511,10813361510007956,10813361511467154,10813361511463995,10813361511472290,10813361511574786,10813361511583173,10813361511590781,10813361511590388,10813361512719872,N/A,10813361618572811,10813361618576904,10813361463669872,47575.082,1504.984,123.627,0.0,-0.393,10813361509248730,False,49203.3,21.98,34513.395,832.961,11371.706,662.818,15.995,7.608,1129.484,0.0,0.0,0.0,0.0,False,True,False,0,0,0,0,0,0,140264641364720,0,137724944,4,previous_put_or_self_copy,False
13242,multiple_progressive_shards,0,0,normal,4,4,4,640,10813361462409541,10813361462477680,10813361462699472,10813361462722566,10813361516352104,10813361516477755,10813361516591151,10813361532867323,10813361516664406,10813361532913810,10813361534517402,10813361534514200,10813361534522730,10813361534626406,10813361534634153,10813361534641681,10813361534640622,10813361535788529,N/A,10813361618579935,10813361618584060,10813361463669872,70167.851,1650.079,124.279,0.0,-1.059,10813361531970849,False,71941.15,23.094,53868.585,1034.603,14221.534,844.914,15.275,7.528,1147.907,0.0,0.0,0.0,0.0,False,True,False,0,0,0,0,0,0,140264641369088,0,137724944,5,previous_put_or_self_copy,False
13242,multiple_progressive_shards,0,0,normal,5,5,5,768,10813361462723209,10813361462793104,10813361463040848,10813361463069486,10813361540128705,10813361540266255,10813361540377849,10813361559589493,10813361540450914,10813361559638175,10813361561545875,10813361561541983,10813361561550947,10813361561657782,10813361561665334,10813361561673432,10813361561672185,10813361562435060,N/A,10813361618586123,10813361618590185,10813361463669872,96548.645,1956.382,127.557,0.0,-1.247,10813361558520104,False,98631.337,28.638,77308.363,1233.611,16781.922,1014.982,15.65,8.098,762.875,0.0,0.0,0.0,0.0,False,True,False,0,0,0,0,0,0,140264641371776,0,137724944,6,previous_put_or_self_copy,False
13242,multiple_progressive_shards,0,0,normal,6,7,6+7,1408,10813361463387778,10813361463458672,10813361463669872,10813361463690429,10813361574511826,10813361574911701,10813361575030916,10813361610661837,10813361575118624,10813361610732703,10813361613816993,10813361613814462,10813361613824984,10813361613945947,10813361613954267,10813361613963852,10813361613961716,10813361618550247,N/A,10813361618593279,10813361618597372,10813361463669872,146991.965,3155.156,146.859,0.0,-2.136,10813361608649158,False,150291.844,20.557,111340.487,2263.194,31202.866,1951.141,17.905,9.585,4588.531,0.0,0.0,0.0,0.0,False,True,False,0,0,0,0,0,0,140264641372224,0,137724944,7,previous_put_or_self_copy,False
13242,balanced,0,1,normal,0,0,0,512,10813354964619364,10813354965078586,10813355106447230,10813355107136624,10813355112872698,10813355113029669,10813355113173494,10813355127328976,10813355113271633,10813355127413311,10813355128982097,10813355128979528,10813355128989745,10813355129021099,10813355129028568,10813355129233360,10813355129036558,10813355129753371,N/A,10813355264772902,10813355264784152,10813355113699900,20881.746,1653.121,251.263,0.0,-196.802,10813355126546251,False,22589.328,689.394,6036.87,963.631,12223.498,679.943,212.261,204.792,716.813,0.0,0.0,0.0,0.0,False,True,False,0,0,0,0,0,0,140329142636784,0,135087536,1,origin_event,False
13242,balanced,0,1,normal,1,1,1,512,10813355107125833,10813355110121470,10813355110705438,10813355110794241,10813355133175199,10813355133280632,10813355133398337,10813355147494614,10813355133475479,10813355147546184,10813355148468822,10813355148463925,10813355148475536,10813355148495926,10813355148501250,10813355148509166,10813355148508933,10813355149105933,N/A,10813355264786183,10813355264791308,10813355113699900,36789.176,974.208,40.344,0.0,-0.233,10813355145519837,False,37803.495,88.803,22604.096,828.987,11161.613,1909.87,13.24,7.916,597.0,0.0,0.0,0.0,0.0,False,True,False,0,0,0,0,0,0,140329142637904,0,135087536,2,previous_put_or_self_copy,False
13242,balanced,0,1,normal,2,2,2,512,10813355110795993,10813355110987314,10813355111268504,10813355111298929,10813355152386751,10813355152491597,10813355152575127,10813355165331549,10813355152654061,10813355165380169,10813355166260814,10813355166254650,10813355166262561,10813355166278933,10813355166283038,10813355166289538,10813355166290715,10813355166845715,N/A,10813355264793372,10813355264798465,10813355113699900,54063.045,929.265,28.724,1.177,1.177,10813355164774571,False,55022.211,30.425,41276.198,827.412,11247.031,503.049,10.605,6.5,555.0,0.0,0.0,0.0,1.177,False,True,False,0,0,0,0,0,0,140329142639024,0,135087536,3,previous_put_or_self_copy,False
13242,balanced,0,1,normal,3,3,3,512,10813355111298912,10813355111381082,10813355111610804,10813355111637915,10813355170230669,10813355170356707,10813355170464546,10813355183166764,10813355170531577,10813355183213115,10813355184067150,10813355184060659,10813355184067904,10813355184087240,10813355184091833,10813355184098220,10813355184099090,10813355185186590,N/A,10813355264800528,10813355264804621,10813355113699900,71555.96,900.386,31.07,0.87,0.87,10813355182624808,False,72488.286,27.111,58826.631,822.683,11224.654,491.489,10.98,6.387,1087.5,0.0,0.0,0.0,0.87,False,True,False,0,0,0,0,0,0,140329142640144,0,135087536,4,previous_put_or_self_copy,False
13242,balanced,0,1,normal,4,4,4,512,10813355111637769,10813355111747264,10813355112072534,10813355112106445,10813355187995895,10813355188134572,10813355188218696,10813355201103413,10813355188299157,10813355201151561,10813355202098766,10813355202091881,10813355202099252,10813355202116134,10813355202120413,10813355202127904,10813355202128652,10813355202854683,N/A,10813355264807683,10813355264811808,10813355113699900,89030.879,995.353,29.138,0.748,0.748,10813355200451705,False,90056.118,33.911,76112.251,825.53,11280.433,593.34,11.77,7.491,726.031,0.0,0.0,0.0,0.748,False,True,False,0,0,0,0,0,0,140329142641264,0,135087536,5,previous_put_or_self_copy,False
13242,balanced,0,1,normal,5,5,5,512,10813355112105311,10813355112206812,10813355112431162,10813355112457065,10813355205919855,10813355206056516,10813355206139112,10813355218892442,10813355206215312,10813355218938427,10813355219906108,10813355219898279,10813355219905557,10813355219922327,10813355219926595,10813355219933317,10813355219934996,10813355220403996,N/A,10813355264813840,10813355264818965,10813355113699900,106461.28,1013.666,27.209,1.679,1.679,10813355218231756,False,107503.834,25.903,93682.047,829.756,11141.693,607.915,10.99,6.722,469.0,0.0,0.0,0.0,1.679,False,True,False,0,0,0,0,0,0,140329142642384,0,135087536,6,previous_put_or_self_copy,False
13242,balanced,0,1,normal,6,7,6+7,1024,10813355113410789,10813355113487422,10813355113699900,10813355113725788,10813355227154736,10813355227438755,10813355227522724,10813355260057957,10813355227605279,10813355260124736,10813355261491771,10813355261484902,10813355261493875,10813355261513255,10813355261518300,10813355261526540,10813355261526808,10813355264752371,N/A,10813355264821027,10813355265100558,10813355113699900,146358.057,1433.814,34.769,0.268,0.268,10813355256570187,False,147826.908,25.888,113796.936,1644.441,27270.832,3347.357,13.285,8.24,3225.563,0.0,0.0,0.0,0.268,False,True,False,0,0,0,0,0,0,140329142644176,0,135087536,7,previous_put_or_self_copy,False
13242,balanced,0,1,router_absent,0,0,0,512,10813356017618557,10813356017807178,10813356018644234,10813356018729295,10813356022653405,10813356022734015,10813356022832934,10813356036862983,10813356022906962,10813356036951298,10813356038046971,10813356038046439,10813356038056503,10813356038083785,10813356038090732,10813356038098332,10813356038097748,10813356038897498,N/A,10813356171137882,10813356171141975,10813356132702442,18218.749,1183.988,51.361,0.0,-0.584,10813356036131151,True,19453.514,85.061,4103.639,829.19,12332.633,659.984,14.547,7.6,799.75,0.0,0.0,0.0,0.0,True,False,True,0,0,0,0,0,0,140329142634880,0,135087536,1,origin_event,False
13242,balanced,0,1,router_absent,1,1,1,512,10813356038278910,10813356038453130,10813356038937098,10813356038933817,10813356042733235,10813356042835199,10813356042964841,10813356055724634,10813356043050885,10813356055768315,10813356056694012,10813356056690353,10813356056698070,10813356056714877,10813356056720750,10813356056727999,10813356056727381,10813356058054483,N/A,10813356171145038,10813356171149147,10813356132702442,16787.536,969.378,33.987,0.0,-0.618,10813356055090194,True,17790.283,-3.281,4031.024,832.614,11160.305,583.574,13.122,7.249,1327.102,0.0,0.0,0.0,0.0,True,False,True,0,0,0,0,0,0,140329142633760,0,135087536,2,previous_put_or_self_copy,False
13242,balanced,0,1,router_absent,2,2,2,512,10813356056848639,10813356056979720,10813356058089996,10813356058086688,10813356061813503,10813356061911886,10813356062006648,10813356074744271,10813356062072415,10813356074790142,10813356075700482,10813356075696106,10813356075703819,10813356075721244,10813356075726664,10813356075733372,10813356075732819,10813356076858194,N/A,10813356171152210,10813356171156319,10813356132702442,16654.275,956.211,32.89,0.0,-0.553,10813356074120637,True,17642.823,-3.308,3919.96,831.684,11171.936,572.673,12.128,6.708,1125.375,0.0,0.0,0.0,0.0,True,False,True,0,0,0,0,0,0,140329142636672,0,135087536,3,previous_put_or_self_copy,False
13242,balanced,0,1,router_absent,3,3,3,512,10813356075853454,10813356075961482,10813356076895816,10813356076892305,10813356080578403,10813356080698948,10813356080804733,10813356093551455,10813356080874989,10813356093594876,10813356094487805,10813356094483386,10813356094491505,10813356094507787,10813356094512924,10813356094522182,10813356094520147,10813356095257428,N/A,10813356171158366,10813356171163475,10813356132702442,16655.639,936.35,34.377,0.0,-2.035,10813356092917035,True,17624.331,-3.511,3912.428,829.47,11167.391,581.973,14.395,9.258,737.281,0.0,0.0,0.0,0.0,True,False,True,0,0,0,0,0,0,140329142647424,0,135087536,4,previous_put_or_self_copy,False
13242,balanced,0,1,router_absent,4,4,4,512,10813356094637302,10813356094733578,10813356095300106,10813356095296360,10813356098898376,10813356099024458,10813356099116481,10813356111864880,10813356099182258,10813356111909115,10813356112809216,10813356112805650,10813356112813634,10813356112829983,10813356112834449,10813356112840543,10813356112841553,10813356113776459,N/A,10813356171165538,10813356171169616,10813356132702442,16564.774,944.336,31.327,1.01,1.01,10813356111236023,True,17541.447,-3.746,3820.121,841.514,11167.971,577.547,10.56,6.094,934.906,0.0,0.0,0.0,1.01,True,False,True,0,0,0,0,0,0,140329142648544,0,135087536,5,previous_put_or_self_copy,False
13242,balanced,0,1,router_absent,5,5,5,512,10813356112954986,10813356113052684,10813356113811976,10813356113808510,10813356117525940,10813356117659692,10813356117751686,10813356130510096,10813356117815865,10813356130554104,10813356131451138,10813356131446988,10813356131453857,10813356131468851,10813356131473415,10813356131479491,10813356131480397,10813356132603741,N/A,10813356171172695,10813356171176788,10813356132702442,16698.12,941.042,28.353,0.906,0.906,10813356129865605,True,17668.421,-3.466,3943.176,821.031,11185.285,593.12,10.64,6.076,1123.344,0.0,0.0,0.0,0.906,True,False,True,0,0,0,0,0,0,140328261370832,0,135087536,6,previous_put_or_self_copy,False
13242,balanced,0,1,router_absent,6,7,6+7,1024,10813356131935784,10813356132645870,10813356132702442,10813356132698310,10813356139870828,10813356140167004,10813356140261108,10813356165938754,10813356140336582,10813356165991681,10813356167472378,10813356167469102,10813356167478212,10813356167494763,10813356167499892,10813356167506916,10813356167506772,10813356171122522,N/A,10813356171178835,10813356175406928,10813356132702442,33236.312,1533.624,34.538,0.0,-0.144,10813356164573249,False,34804.33,-4.132,7562.798,1640.505,22544.474,1309.947,12.153,7.024,3615.75,0.0,0.0,0.0,0.0,False,True,False,0,0,0,0,0,0,140328259599648,0,135087536,7,previous_put_or_self_copy,False
13242,balanced,0,1,dependency_resolved,0,0,0,512,10813356822067117,10813356822276916,10813356822912116,10813356823004628,10813356827331589,10813356827414254,10813356827520782,10813356841488843,10813356827619881,10813356841529263,10813356842592175,10813356842589176,10813356842603019,10813356842622009,10813356842632896,10813356842659384,10813356842640460,10813356843739210,N/A,10813356970217546,10813356970222655,10813356827779124,18576.727,1103.332,67.209,0.0,-18.924,10813356840326775,False,19728.344,92.512,4516.154,854.94,11797.966,1103.005,37.375,26.488,1098.75,0.0,0.0,0.0,0.0,False,True,False,0,0,0,0,0,0,140328261375088,0,135087536,1,origin_event,True
13242,balanced,0,1,dependency_resolved,1,1,1,512,10813356823001441,10813356825299956,10813356825606452,10813356825643694,10813356846504769,10813356846599183,10813356846709234,10813356859636675,10813356846778919,10813356859680691,10813356860600239,10813356860597090,10813356860610272,10813356860629083,10813356860634432,10813356860641586,10813356860641350,10813356861942858,N/A,10813356970224702,10813356970228811,10813356827779124,34030.223,963.564,41.347,0.0,-0.236,10813356858990388,False,35034.898,37.242,21065.54,829.392,11334.379,594.378,12.503,7.154,1301.508,0.0,0.0,0.0,0.0,False,True,False,0,0,0,0,0,0,140328261376208,0,135087536,2,previous_put_or_self_copy,True
13242,balanced,0,1,dependency_resolved,2,2,2,512,10813356825644351,10813356825711540,10813356825912628,10813356825942263,10813356864298609,10813356864400215,10813356864492834,10813356877461152,10813356864566038,10813356877504429,10813356878386097,10813356878383153,10813356878395113,10813356878412714,10813356878418270,10813356878425125,10813356878425155,10813356879181889,N/A,10813356970231874,10813356970235983,10813356827779124,51548.524,924.945,39.028,0.03,0.03,10813356876776569,False,52512.527,29.635,38550.571,836.844,11329.201,552.437,12.411,6.855,756.734,0.0,0.0,0.0,0.03,False,True,False,0,0,0,0,0,0,140328261377328,0,135087536,3,previous_put_or_self_copy,True
13242,balanced,0,1,dependency_resolved,3,3,3,512,10813356825942755,10813356826007892,10813356826205044,10813356826233703,10813356882505034,10813356882622565,10813356882729640,10813356895597054,10813356882797594,10813356895641514,10813356896519093,10813356896517032,10813356896528646,10813356896546202,10813356896551619,10813356896558462,10813356896559186,10813356897202249,N/A,10813356970238031,10813356970242124,10813356827779124,69392.01,922.039,39.369,0.724,0.724,10813356895003757,False,70354.142,28.659,56495.937,833.649,11326.692,542.064,12.26,6.843,643.063,0.0,0.0,0.0,0.724,False,True,False,0,0,0,0,0,0,140328261378448,0,135087536,4,previous_put_or_self_copy,True
13242,balanced,0,1,dependency_resolved,4,4,4,512,10813356826234250,10813356826302356,10813356826539444,10813356826568837,10813356900422274,10813356900545404,10813356900637441,10813356913467494,10813356900703850,10813356913511341,10813356914389942,10813356914387608,10813356914399420,10813356914415841,10813356914421047,10813356914427629,10813356914427968,10813356915649608,N/A,10813356970245203,10813356970249296,10813356827779124,86928.05,922.448,37.687,0.339,0.339,10813356912875221,False,87888.524,29.393,74068.604,830.519,11295.831,540.045,11.788,6.582,1221.64,0.0,0.0,0.0,0.339,False,True,False,0,0,0,0,0,0,140328261379568,0,135087536,5,previous_put_or_self_copy,True
13242,balanced,0,1,dependency_resolved,5,5,5,512,10813356826569339,10813356826631444,10813356826813812,10813356826840885,10813356918212210,10813356918348509,10813356918440814,10813356931230082,10813356918506150,10813356931273655,10813356932139958,10813356932137268,10813356932148567,10813356932165899,10813356932171019,10813356932177308,10813356932177983,10813356933660749,N/A,10813356970251328,10813356970256468,10813356827779124,104416.27,909.876,37.35,0.675,0.675,10813356930644585,False,105364.171,27.073,91599.929,820.518,11273.468,533.904,11.409,6.289,1482.766,0.0,0.0,0.0,0.675,False,True,False,0,0,0,0,0,0,140328261380688,0,135087536,6,previous_put_or_self_copy,True
13242,balanced,0,1,dependency_resolved,6,7,6+7,1024,10813356827109025,10813356827164756,10813356827779124,10813356827807512,10813356939424935,10813356939707352,10813356939799958,10813356966243729,10813356939872591,10813356966296497,10813356967787434,10813356967784634,10813356967797650,10813356967815891,10813356967821006,10813356967828137,10813356967828561,10813356970203202,N/A,10813356970258500,10813356974793796,10813356827779124,138464.605,1543.705,40.703,0.424,0.424,10813356964872467,False,140049.437,28.388,111992.446,1649.951,23297.524,1315.472,12.246,7.131,2374.641,0.0,0.0,0.0,0.424,False,True,False,0,0,0,0,0,0,140328261382480,0,135087536,7,previous_put_or_self_copy,True
13242,skewed,0,1,normal,0,0,0,512,10813357769648427,10813357769805806,10813357770215022,10813357770285174,10813357774531204,10813357774610724,10813357774707465,10813357787575734,10813357774797281,10813357787620761,10813357788589465,10813357788586526,10813357788595308,10813357788614904,10813357788620373,10813357788627696,10813357788628424,10813357791010244,N/A,10813357916502479,10813357916507588,10813357775165006,17360.712,1013.731,38.231,0.728,0.728,10813357786899914,False,18413.402,70.152,4422.291,844.994,11199.198,618.455,12.792,7.323,2381.82,0.0,0.0,0.0,0.728,False,True,False,0,0,0,0,0,0,140329142074768,0,135087536,1,origin_event,False
13242,skewed,0,1,normal,1,1,1,512,10813357770282684,10813357772627502,10813357772927918,10813357772964675,10813357792453707,10813357792552372,10813357792636125,10813357805372414,10813357792705438,10813357805416850,10813357806318995,10813357806317004,10813357806325437,10813357806343211,10813357806348963,10813357806356786,10813357806355908,10813357808475588,N/A,10813357916510651,10813357916514760,10813357775165006,32444.496,946.581,37.791,0.0,-0.878,10813357804727131,False,33427.99,36.757,19671.45,802.482,11171.83,589.757,13.575,7.823,2119.68,0.0,0.0,0.0,0.0,False,True,False,0,0,0,0,0,0,140328259748480,0,135087536,2,previous_put_or_self_copy,False
