rank,category,name,start_us,duration_us,end_us,device,stream,grid,block,registers_per_thread,shared_memory,blocks_per_sm,warps_per_sm,estimated_occupancy_percent
1,gpu_memcpy,Memcpy DtoD (Device -> Device),3649352806090.136,9.664,3649352806099.8003,1,7,,,,,,,
1,kernel,"(anonymous namespace)::put_and_signal_kernel(mscclpp::MemoryChannelDeviceHandle, unsigned long, unsigned long, unsigned long)",3649352806162.424,2914.515,3649352809076.939,1,25,"[1, 1, 1]","[256, 1, 1]",28,0,0.0125,0.1,0
1,gpu_memcpy,Memcpy DtoD (Device -> Device),3649352809082.731,14.72,3649352809097.451,1,25,,,,,,,
1,kernel,(anonymous namespace)::wait_kernel(mscclpp::MemoryChannelDeviceHandle),3649352809109.003,2.528,3649352809111.531,1,25,"[1, 1, 1]","[1, 1, 1]",16,0,0.0125,0.000391,0
1,kernel,(anonymous namespace)::wait_kernel(mscclpp::MemoryChannelDeviceHandle),3649352809117.611,1.728,3649352809119.339,1,25,"[1, 1, 1]","[1, 1, 1]",16,0,0.0125,0.000391,0
1,kernel,(anonymous namespace)::wait_kernel(mscclpp::MemoryChannelDeviceHandle),3649352809125.387,1.728,3649352809127.115,1,25,"[1, 1, 1]","[1, 1, 1]",16,0,0.0125,0.000391,0
1,kernel,(anonymous namespace)::wait_kernel(mscclpp::MemoryChannelDeviceHandle),3649352809133.163,1.728,3649352809134.891,1,25,"[1, 1, 1]","[1, 1, 1]",16,0,0.0125,0.000391,0
1,kernel,(anonymous namespace)::wait_kernel(mscclpp::MemoryChannelDeviceHandle),3649352809140.939,1.728,3649352809142.667,1,25,"[1, 1, 1]","[1, 1, 1]",16,0,0.0125,0.000391,0
1,kernel,(anonymous namespace)::wait_kernel(mscclpp::MemoryChannelDeviceHandle),3649352809148.747,1.696,3649352809150.443,1,25,"[1, 1, 1]","[1, 1, 1]",16,0,0.0125,0.000391,0
1,kernel,(anonymous namespace)::wait_kernel(mscclpp::MemoryChannelDeviceHandle),3649352809156.523,1.696,3649352809158.2188,1,25,"[1, 1, 1]","[1, 1, 1]",16,0,0.0125,0.000391,0
1,gpu_memcpy,Memcpy DtoH (Device -> Pinned),3649352809354.026,1.792,3649352809355.818,1,7,,,,,,,
1,gpu_memcpy,Memcpy DtoH (Device -> Pageable),3649352809423.722,252.575,3649352809676.2974,1,7,,,,,,,
1,gpu_memcpy,Memcpy DtoH (Device -> Pinned),3649352810309.574,2.752,3649352810312.326,1,7,,,,,,,
1,gpu_memcpy,Memcpy DtoH (Device -> Pageable),3649352810375.046,259.999,3649352810635.045,1,7,,,,,,,
1,gpu_memcpy,Memcpy DtoH (Device -> Pinned),3649352813196.473,2.08,3649352813198.553,1,7,,,,,,,
1,gpu_memcpy,Memcpy DtoH (Device -> Pageable),3649352813248.249,224.511,3649352813472.7603,1,7,,,,,,,
1,gpu_memcpy,Memcpy DtoH (Device -> Pinned),3649352813972.086,1.984,3649352813974.07,1,7,,,,,,,
1,gpu_memcpy,Memcpy DtoH (Device -> Pageable),3649352814018.39,156.095,3649352814174.4854,1,7,,,,,,,
1,gpu_memcpy,Memcpy DtoH (Device -> Pinned),3649352817195.528,2.08,3649352817197.608,1,7,,,,,,,
1,gpu_memcpy,Memcpy DtoH (Device -> Pageable),3649352817244.808,159.231,3649352817404.039,1,7,,,,,,,
1,gpu_memcpy,Memcpy DtoH (Device -> Pinned),3649352817945.733,1.952,3649352817947.685,1,7,,,,,,,
1,gpu_memcpy,Memcpy DtoH (Device -> Pageable),3649352818002.212,763.869,3649352818766.081,1,7,,,,,,,
1,gpu_memcpy,Memcpy DtoH (Device -> Pinned),3649352823424.333,2.08,3649352823426.413,1,7,,,,,,,
1,gpu_memcpy,Memcpy DtoH (Device -> Pageable),3649352823472.813,157.055,3649352823629.868,1,7,,,,,,,
1,gpu_memcpy,Memcpy DtoH (Device -> Pinned),3649352824181.642,1.984,3649352824183.626,1,7,,,,,,,
1,gpu_memcpy,Memcpy DtoH (Device -> Pageable),3649352824227.498,151.103,3649352824378.601,1,7,,,,,,,
1,gpu_memcpy,Memcpy DtoH (Device -> Pinned),3649352825455.3,1.952,3649352825457.252,1,7,,,,,,,
1,gpu_memcpy,Memcpy DtoH (Device -> Pageable),3649352825513.54,793.948,3649352826307.4883,1,7,,,,,,,
1,gpu_memcpy,Memcpy DtoH (Device -> Pinned),3649352827441.756,1.984,3649352827443.7397,1,7,,,,,,,
1,gpu_memcpy,Memcpy DtoH (Device -> Pageable),3649352827497.403,160.896,3649352827658.299,1,7,,,,,,,
1,gpu_memcpy,Memcpy DtoH (Device -> Pinned),3649352831378.155,2.048,3649352831380.2026,1,7,,,,,,,
1,gpu_memcpy,Memcpy DtoH (Device -> Pageable),3649352831426.378,228.287,3649352831654.665,1,7,,,,,,,
1,gpu_memcpy,Memcpy DtoH (Device -> Pinned),3649352832153.383,2.016,3649352832155.399,1,7,,,,,,,
1,gpu_memcpy,Memcpy DtoH (Device -> Pageable),3649352832198.343,155.999,3649352832354.342,1,7,,,,,,,
1,gpu_memcpy,Memcpy DtoH (Device -> Pinned),3649352835641.976,2.08,3649352835644.056,1,7,,,,,,,
1,gpu_memcpy,Memcpy DtoH (Device -> Pageable),3649352835699.128,2214.486,3649352837913.614,1,7,,,,,,,
1,gpu_memcpy,Memcpy DtoH (Device -> Pinned),3649352840405.891,2.08,3649352840407.971,1,7,,,,,,,
1,gpu_memcpy,Memcpy DtoH (Device -> Pageable),3649352840462.243,1569.817,3649352842032.06,1,7,,,,,,,
1,gpu_memcpy,Memcpy HtoD (Pageable -> Device),3649352948632.398,6967.266,3649352955599.664,1,7,,,,,,,
1,gpu_memcpy,Memcpy HtoD (Pageable -> Device),3649352956289.581,3.136,3649352956292.7173,1,33,,,,,,,
1,kernel,"void at::native::vectorized_gather_kernel<16, long>(char*, char*, long*, int, long, long, long, long, bool)",3649352957084.713,44.992,3649352957129.705,1,33,"[1994, 2, 1]","[256, 1, 1]",32,0,49.849998,398.799988,100
1,kernel,volta_sgemm_32x32_sliced1x4_nn,3649352957559.815,52.48,3649352957612.295,1,33,"[1, 63, 3]","[128, 1, 1]",86,32768,2.3625,9.45,15
1,kernel,"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, false, float, float, float, true, false, false>(cublasLt::cublasSplitKParams<float>, float const*, float const*, float*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*, float*, float*, float const*, float const*, float const*, float const*, float const*)",3649352957613.319,3.936,3649352957617.255,1,33,"[1, 125, 1]","[32, 16, 1]",32,0,1.5625,25.0,39
1,kernel,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1})",3649352957682.822,4.128,3649352957686.9497,1,33,"[250, 1, 1]","[128, 1, 1]",16,0,3.125,12.5,20
1,kernel,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",3649352973276.131,2.528,3649352973278.6587,1,33,"[63, 1, 1]","[128, 1, 1]",24,0,0.7875,3.15,5
1,kernel,volta_sgemm_32x128_nn,3649352973460.194,7.04,3649352973467.234,1,33,"[1, 16, 1]","[256, 1, 1]",57,16384,0.2,1.6,3
1,kernel,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1})",3649352973526.178,3.2,3649352973529.3784,1,33,"[125, 1, 1]","[128, 1, 1]",16,0,1.5625,6.25,10
1,kernel,"void at::native::index_elementwise_kernel<128, 4, at::native::index_copy_kernel_impl<at::native::OpaqueType<4> >(at::TensorIterator&, long, long, long)::{lambda(int)#1}>(long, at::native::index_copy_kernel_impl<at::native::OpaqueType<4> >(at::TensorIterator&, long, long, long)::{lambda(int)#1})",3649352973631.649,5.024,3649352973636.673,1,33,"[63, 1, 1]","[128, 1, 1]",32,0,0.7875,3.15,5
1,gpu_memcpy,Memcpy HtoD (Pageable -> Device),3649352973808.032,3.168,3649352973811.2,1,33,,,,,,,
1,kernel,"void at::native::vectorized_gather_kernel<16, long>(char*, char*, long*, int, long, long, long, long, bool)",3649352974236.159,46.816,3649352974282.975,1,33,"[2071, 2, 1]","[256, 1, 1]",32,0,51.775002,414.200012,100
1,kernel,volta_sgemm_32x32_sliced1x4_nn,3649352974362.686,52.672,3649352974415.358,1,33,"[1, 65, 3]","[128, 1, 1]",86,32768,2.4375,9.75,15
1,kernel,"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, false, float, float, float, true, false, false>(cublasLt::cublasSplitKParams<float>, float const*, float const*, float*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*, float*, float*, float const*, float const*, float const*, float const*, float const*)",3649352974416.382,4.16,3649352974420.542,1,33,"[1, 130, 1]","[32, 16, 1]",32,0,1.625,26.0,41
1,kernel,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1})",3649352974423.454,4.128,3649352974427.582,1,33,"[259, 1, 1]","[128, 1, 1]",16,0,3.2375,12.95,20
1,kernel,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",3649352974452.862,3.968,3649352974456.8296,1,33,"[65, 1, 1]","[128, 1, 1]",24,0,0.8125,3.25,5
1,kernel,volta_sgemm_32x128_nn,3649352974513.886,10.271,3649352974524.157,1,33,"[1, 17, 1]","[256, 1, 1]",57,16384,0.2125,1.7,3
1,kernel,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1})",3649352974556.477,2.72,3649352974559.1973,1,33,"[130, 1, 1]","[128, 1, 1]",16,0,1.625,6.5,10
1,kernel,"void at::native::index_elementwise_kernel<128, 4, at::native::index_copy_kernel_impl<at::native::OpaqueType<4> >(at::TensorIterator&, long, long, long)::{lambda(int)#1}>(long, at::native::index_copy_kernel_impl<at::native::OpaqueType<4> >(at::TensorIterator&, long, long, long)::{lambda(int)#1})",3649352974590.365,4.544,3649352974594.909,1,33,"[65, 1, 1]","[128, 1, 1]",32,0,0.8125,3.25,5
1,gpu_memcpy,Memcpy DtoH (Device -> Pageable),3649352974721.949,21.664,3649352974743.6133,1,7,,,,,,,
1,gpu_memcpy,Memcpy HtoD (Pageable -> Device),3649352978682.06,5.183,3649352978687.243,1,7,,,,,,,
1,gpu_memcpy,Memcpy HtoD (Pageable -> Device),3649352978730.891,5.184,3649352978736.075,1,7,,,,,,,
1,gpu_memcpy,Memcpy HtoD (Pageable -> Device),3649352978794.763,1.376,3649352978796.139,1,7,,,,,,,
1,gpu_memcpy,Memcpy HtoD (Pageable -> Device),3649352997753.688,2.145,3649352997755.833,1,16,,,,,,,
1,gpu_memcpy,Memcpy HtoD (Pageable -> Device),3649352999204.243,1.632,3649352999205.875,1,16,,,,,,,
1,gpu_memcpy,Memcpy HtoD (Pageable -> Device),3649353001177.162,1.632,3649353001178.794,1,16,,,,,,,
1,gpu_memcpy,Memcpy HtoD (Pageable -> Device),3649353004213.565,1.632,3649353004215.197,1,16,,,,,,,
1,kernel,ncclDevKernel_SendRecv(ncclDevKernelArgsStorage<4096ul>),3649353004426.716,12.736,3649353004439.4517,1,17,"[2, 1, 1]","[640, 1, 1]",96,48384,0.025,0.5,1
1,gpu_memcpy,Memcpy DtoH (Device -> Pageable),3649353004609.723,2.656,3649353004612.379,1,7,,,,,,,
1,kernel,ncclDevKernel_SendRecv(ncclDevKernelArgsStorage<4096ul>),3649353004879.13,58.687,3649353004937.817,1,17,"[2, 1, 1]","[640, 1, 1]",96,48384,0.025,0.5,1
1,kernel,ncclDevKernel_SendRecv(ncclDevKernelArgsStorage<4096ul>),3649353005007.705,64.384,3649353005072.089,1,17,"[2, 1, 1]","[640, 1, 1]",96,48384,0.025,0.5,1
1,gpu_memcpy,Memcpy DtoH (Device -> Pageable),3649353005259.256,3.744,3649353005263.0,1,7,,,,,,,
1,gpu_memcpy,Memcpy DtoH (Device -> Pageable),3649353005344.28,3.616,3649353005347.896,1,7,,,,,,,
1,gpu_memcpy,Memcpy HtoD (Pageable -> Device),3649353008984.648,4.928,3649353008989.576,1,7,,,,,,,
1,gpu_memcpy,Memcpy HtoD (Pageable -> Device),3649353009030.856,4.96,3649353009035.816,1,7,,,,,,,
1,gpu_memcpy,Memcpy HtoD (Pageable -> Device),3649353009087.207,1.377,3649353009088.584,1,7,,,,,,,
1,kernel,ncclDevKernel_SendRecv(ncclDevKernelArgsStorage<4096ul>),3649353009355.494,197.344,3649353009552.8384,1,17,"[2, 1, 1]","[640, 1, 1]",96,48384,0.025,0.5,1
1,gpu_memcpy,Memcpy DtoH (Device -> Pageable),3649353009556.838,1.567,3649353009558.405,1,7,,,,,,,
1,kernel,ncclDevKernel_SendRecv(ncclDevKernelArgsStorage<4096ul>),3649353009757.221,127.199,3649353009884.4204,1,17,"[2, 1, 1]","[640, 1, 1]",96,48384,0.025,0.5,1
1,kernel,ncclDevKernel_SendRecv(ncclDevKernelArgsStorage<4096ul>),3649353009885.316,110.207,3649353009995.523,1,17,"[2, 1, 1]","[640, 1, 1]",96,48384,0.025,0.5,1
1,gpu_memcpy,Memcpy DtoH (Device -> Pageable),3649353010003.299,3.328,3649353010006.627,1,7,,,,,,,
1,gpu_memcpy,Memcpy DtoH (Device -> Pageable),3649353010073.411,3.36,3649353010076.771,1,7,,,,,,,
1,gpu_memcpy,Memcpy HtoD (Pageable -> Device),3649353013616.948,4.992,3649353013621.9404,1,7,,,,,,,
1,gpu_memcpy,Memcpy HtoD (Pageable -> Device),3649353013662.388,5.024,3649353013667.412,1,7,,,,,,,
1,gpu_memcpy,Memcpy HtoD (Pageable -> Device),3649353013714.035,1.376,3649353013715.411,1,7,,,,,,,
1,kernel,ncclDevKernel_SendRecv(ncclDevKernelArgsStorage<4096ul>),3649353013873.587,147.583,3649353014021.17,1,17,"[2, 1, 1]","[640, 1, 1]",96,48384,0.025,0.5,1
1,gpu_memcpy,Memcpy DtoH (Device -> Pageable),3649353014025.554,1.536,3649353014027.0903,1,7,,,,,,,
1,kernel,ncclDevKernel_SendRecv(ncclDevKernelArgsStorage<4096ul>),3649353014219.537,105.728,3649353014325.265,1,17,"[2, 1, 1]","[640, 1, 1]",96,48384,0.025,0.5,1
1,kernel,ncclDevKernel_SendRecv(ncclDevKernelArgsStorage<4096ul>),3649353014332.081,95.711,3649353014427.792,1,17,"[2, 1, 1]","[640, 1, 1]",96,48384,0.025,0.5,1
1,gpu_memcpy,Memcpy DtoH (Device -> Pageable),3649353014511.952,3.296,3649353014515.248,1,7,,,,,,,
1,gpu_memcpy,Memcpy DtoH (Device -> Pageable),3649353014584.944,3.296,3649353014588.2397,1,7,,,,,,,
1,gpu_memcpy,Memcpy HtoD (Pageable -> Device),3649353017961.729,4.8,3649353017966.529,1,7,,,,,,,
1,gpu_memcpy,Memcpy HtoD (Pageable -> Device),3649353018007.201,4.8,3649353018012.001,1,7,,,,,,,
1,gpu_memcpy,Memcpy HtoD (Pageable -> Device),3649353018057.281,1.344,3649353018058.625,1,7,,,,,,,
1,kernel,ncclDevKernel_SendRecv(ncclDevKernelArgsStorage<4096ul>),3649353018204.576,355.422,3649353018559.998,1,17,"[2, 1, 1]","[640, 1, 1]",96,48384,0.025,0.5,1
1,gpu_memcpy,Memcpy DtoH (Device -> Pageable),3649353018565.95,1.536,3649353018567.4863,1,7,,,,,,,
1,kernel,ncclDevKernel_SendRecv(ncclDevKernelArgsStorage<4096ul>),3649353018754.142,91.455,3649353018845.597,1,17,"[2, 1, 1]","[640, 1, 1]",96,48384,0.025,0.5,1
1,kernel,ncclDevKernel_SendRecv(ncclDevKernelArgsStorage<4096ul>),3649353018857.885,88.992,3649353018946.877,1,17,"[2, 1, 1]","[640, 1, 1]",96,48384,0.025,0.5,1
1,gpu_memcpy,Memcpy DtoH (Device -> Pageable),3649353019030.588,3.392,3649353019033.98,1,7,,,,,,,
1,gpu_memcpy,Memcpy DtoH (Device -> Pageable),3649353019105.308,3.36,3649353019108.668,1,7,,,,,,,
1,gpu_memcpy,Memcpy HtoD (Pageable -> Device),3649353022644.716,5.057,3649353022649.773,1,7,,,,,,,
1,gpu_memcpy,Memcpy HtoD (Pageable -> Device),3649353022691.405,5.023,3649353022696.4277,1,7,,,,,,,
1,gpu_memcpy,Memcpy HtoD (Pageable -> Device),3649353022740.492,1.344,3649353022741.8364,1,7,,,,,,,
1,kernel,ncclDevKernel_SendRecv(ncclDevKernelArgsStorage<4096ul>),3649353022945.131,7.712,3649353022952.843,1,17,"[2, 1, 1]","[640, 1, 1]",96,48384,0.025,0.5,1
1,gpu_memcpy,Memcpy DtoH (Device -> Pageable),3649353023041.451,1.76,3649353023043.211,1,7,,,,,,,
1,kernel,ncclDevKernel_SendRecv(ncclDevKernelArgsStorage<4096ul>),3649353023220.298,19.584,3649353023239.882,1,17,"[2, 1, 1]","[640, 1, 1]",96,48384,0.025,0.5,1
1,kernel,ncclDevKernel_SendRecv(ncclDevKernelArgsStorage<4096ul>),3649353023319.594,20.032,3649353023339.6265,1,17,"[2, 1, 1]","[640, 1, 1]",96,48384,0.025,0.5,1
1,gpu_memcpy,Memcpy DtoH (Device -> Pageable),3649353023433.481,3.36,3649353023436.841,1,7,,,,,,,
1,gpu_memcpy,Memcpy DtoH (Device -> Pageable),3649353023504.809,3.328,3649353023508.137,1,7,,,,,,,
1,gpu_memcpy,Memcpy HtoD (Pageable -> Device),3649353026981.402,4.96,3649353026986.362,1,7,,,,,,,
1,gpu_memcpy,Memcpy HtoD (Pageable -> Device),3649353027027.994,4.992,3649353027032.9863,1,7,,,,,,,
1,gpu_memcpy,Memcpy HtoD (Pageable -> Device),3649353027076.217,1.344,3649353027077.561,1,7,,,,,,,
1,kernel,ncclDevKernel_SendRecv(ncclDevKernelArgsStorage<4096ul>),3649353027218.681,7.712,3649353027226.393,1,17,"[2, 1, 1]","[640, 1, 1]",96,48384,0.025,0.5,1
1,gpu_memcpy,Memcpy DtoH (Device -> Pageable),3649353027307.864,1.536,3649353027309.4,1,7,,,,,,,
1,kernel,ncclDevKernel_SendRecv(ncclDevKernelArgsStorage<4096ul>),3649353027478.808,19.968,3649353027498.776,1,17,"[2, 1, 1]","[640, 1, 1]",96,48384,0.025,0.5,1
1,kernel,ncclDevKernel_SendRecv(ncclDevKernelArgsStorage<4096ul>),3649353027575.159,19.712,3649353027594.871,1,17,"[2, 1, 1]","[640, 1, 1]",96,48384,0.025,0.5,1
1,gpu_memcpy,Memcpy DtoH (Device -> Pageable),3649353027728.727,3.327,3649353027732.054,1,7,,,,,,,
1,gpu_memcpy,Memcpy DtoH (Device -> Pageable),3649353027796.438,3.296,3649353027799.734,1,7,,,,,,,
1,gpu_memcpy,Memcpy HtoD (Pageable -> Device),3649353034361.53,8.576,3649353034370.106,1,7,,,,,,,
1,gpu_memcpy,Memcpy HtoD (Pageable -> Device),3649353034421.754,8.575,3649353034430.329,1,7,,,,,,,
1,gpu_memcpy,Memcpy HtoD (Pageable -> Device),3649353034473.849,1.344,3649353034475.1934,1,7,,,,,,,
1,kernel,ncclDevKernel_SendRecv(ncclDevKernelArgsStorage<4096ul>),3649353034616.825,7.648,3649353034624.473,1,17,"[2, 1, 1]","[640, 1, 1]",96,48384,0.025,0.5,1
1,gpu_memcpy,Memcpy DtoH (Device -> Pageable),3649353034706.04,1.536,3649353034707.576,1,7,,,,,,,
1,kernel,ncclDevKernel_SendRecv(ncclDevKernelArgsStorage<4096ul>),3649353034879.768,19.743,3649353034899.511,1,17,"[2, 1, 1]","[640, 1, 1]",96,48384,0.025,0.5,1
1,kernel,ncclDevKernel_SendRecv(ncclDevKernelArgsStorage<4096ul>),3649353034976.599,18.272,3649353034994.871,1,17,"[2, 1, 1]","[640, 1, 1]",96,48384,0.025,0.5,1
1,gpu_memcpy,Memcpy DtoH (Device -> Pageable),3649353035171.03,5.792,3649353035176.822,1,7,,,,,,,
1,gpu_memcpy,Memcpy DtoH (Device -> Pageable),3649353035261.91,5.76,3649353035267.67,1,7,,,,,,,
1,gpu_memcpy,Memcpy HtoD (Pageable -> Device),3649353036217.938,2.304,3649353036220.242,1,7,,,,,,,
1,kernel,"void at::native::vectorized_gather_kernel<16, long>(char*, char*, long*, int, long, long, long, long, bool)",3649353036314.929,24.608,3649353036339.537,1,7,"[1056, 2, 1]","[256, 1, 1]",32,0,26.4,211.199997,100
1,kernel,volta_sgemm_32x32_sliced1x4_nn,3649353036456.209,30.4,3649353036486.609,1,7,"[1, 33, 5]","[128, 1, 1]",86,32768,2.0625,8.25,13
1,kernel,"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, false, float, float, float, true, false, false>(cublasLt::cublasSplitKParams<float>, float const*, float const*, float*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*, float*, float*, float const*, float const*, float const*, float const*, float const*)",3649353036487.569,3.52,3649353036491.089,1,7,"[1, 66, 1]","[32, 16, 1]",32,0,0.825,13.2,21
1,kernel,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1})",3649353036522.672,3.04,3649353036525.712,1,7,"[132, 1, 1]","[128, 1, 1]",16,0,1.65,6.6,10
1,kernel,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",3649353036564.304,1.984,3649353036566.288,1,7,"[33, 1, 1]","[128, 1, 1]",24,0,0.4125,1.65,3
1,kernel,volta_sgemm_128x32_nn,3649353036678.096,6.752,3649353036684.848,1,7,"[1, 33, 1]","[256, 1, 1]",57,16384,0.4125,3.3,5
1,kernel,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1})",3649353036725.648,3.487,3649353036729.135,1,7,"[66, 1, 1]","[128, 1, 1]",16,0,0.825,3.3,5
1,kernel,"void at::native::index_elementwise_kernel<128, 4, at::native::index_copy_kernel_impl<at::native::OpaqueType<4> >(at::TensorIterator&, long, long, long)::{lambda(int)#1}>(long, at::native::index_copy_kernel_impl<at::native::OpaqueType<4> >(at::TensorIterator&, long, long, long)::{lambda(int)#1})",3649353036759.535,6.176,3649353036765.711,1,7,"[33, 1, 1]","[128, 1, 1]",32,0,0.4125,1.65,3
1,gpu_memcpy,Memcpy HtoD (Pageable -> Device),3649353036857.583,2.208,3649353036859.791,1,7,,,,,,,
1,kernel,"void at::native::vectorized_gather_kernel<16, long>(char*, char*, long*, int, long, long, long, long, bool)",3649353037381.805,21.92,3649353037403.725,1,7,"[978, 2, 1]","[256, 1, 1]",32,0,24.450001,195.600006,100
1,kernel,volta_sgemm_32x128_nn,3649353037498.668,26.528,3649353037525.196,1,7,"[1, 8, 20]","[256, 1, 1]",57,16384,2.0,16.0,25
1,kernel,"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, false, float, float, float, true, false, false>(cublasLt::cublasSplitKParams<float>, float const*, float const*, float*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*, float*, float*, float const*, float const*, float const*, float const*, float const*)",3649353037526.156,4.928,3649353037531.084,1,7,"[1, 62, 1]","[32, 16, 1]",32,0,0.775,12.4,19
1,kernel,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1})",3649353037922.698,3.393,3649353037926.0913,1,7,"[123, 1, 1]","[128, 1, 1]",16,0,1.5375,6.15,10
1,kernel,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",3649353037962.634,3.648,3649353037966.2817,1,7,"[31, 1, 1]","[128, 1, 1]",24,0,0.3875,1.55,2
1,kernel,volta_sgemm_128x32_nn,3649353038040.97,5.728,3649353038046.698,1,7,"[1, 31, 1]","[256, 1, 1]",57,16384,0.3875,3.1,5
